"id","participant_id","realAge","correctGuess","predicted_age","finalComments"
"25654","21758","14","0","999",
"25655","21761","21","0","999",
"25656","21763","15","0","999",
"25657","21764","25","0","999",
"25658","21766","14","0","999",
"25659","21766","0","0","0",
"25660","21770","13","0","999",
"25661","21771","15","0","999",
"25662","21773","10","0","999",
"25663","21773","0","0","0","ur DUMD UR SOOOOO OFF OF MY AGE U THINK UR SOOOO SMART UR THE OPPISITE"
"25664","21776","14","0","999",
"25665","21776","0","0","0","this was really off like was not even close, the number i got is a number no one has even lived till."
"25666","21777","18","0","999",
"25667","21780","9","0","999",
"25668","21780","0","0","0","rubbish"
"25669","21782","15","0","999",
"25670","21783","20","0","999",
"25671","21784","20","0","999",
"25672","21786","15","0","999",
"25673","21785","0","0","0",
"25674","21785","17","0","999",
"25675","21791","13","0","999",
"25676","21792","41","0","999",
"25677","21794","13","0","999",
"25678","21794","0","0","0","thats not my real age... hehehe"
"25679","21798","11","0","999",
"25680","21798","0","0","0","Uhh is it even possible to live to 999 years old in our generation?!?!?!?"
"25681","21799","18","0","999",
"25682","21800","10","0","999",
"25683","21803","15","0","999",
"25684","21803","0","0","0","no one is 999 years old and you said thats my age :/"
"25685","21804","0","0","0",
"25686","21804","12","0","999",
"25687","21805","23","0","999",
"25688","21809","30","0","999",
"25689","21811","0","0","999",
"25690","21811","0","0","0",
"25691","21813","11","0","999",
"25692","21814","0","0","0","Very stupid result."
"25693","21814","30","0","999",
"25694","21815","13","0","999",
"25695","21816","19","0","999",
"25696","21817","11","0","999",
"25697","21817","0","0","0","they thought i was 999*???????"
"25698","21819","11","0","999",
"25699","21821","11","0","999",
"25700","21822","13","0","999",
"25701","21823","15","0","999",
"25702","21823","0","0","0","999 years old. That is pretty old for a 15 year old."
"25703","21825","12","0","999",
"25704","21827","14","0","999",
"25705","21830","59","0","999",
"25706","21830","0","0","0",
"25707","21834","15","0","999",
"25708","21835","27","0","999",
"25709","21836","18","0","999",
"25710","21839","16","0","999",
"25711","21840","57","0","999",
"25712","21843","14","0","999",
"25713","21844","0","0","0","The test appears to be broken. It stopped while the answers were still very easy and guessed my age at 999. This has happened to friend who tried the test after I linked to it. It used to work fine."
"25714","21846","14","0","999",
"25715","21847","56","0","999",
"25716","21848","14","0","999",
"25717","21848","0","0","0","ur a dick"
"25718","21849","40","0","999",
"25719","21850","14","0","999",
"25720","21851","50","0","999",
"25721","21853","15","0","999",
"25722","21854","24","0","999",
"25723","21854","0","0","0","It would be nice to know if I scored well or not, rather than in years which seem to indicate I did poorly!"
"25724","21856","12","0","999",
"25725","21857","21","0","999",
"25726","21859","18","0","999",
"25727","21860","27","0","999",
"25728","21861","11","0","999",
"25729","21861","0","0","0",
"25730","21862","16","0","999",
"25731","21863","10","0","999",
"25732","21864","12","0","999",
"25733","21865","18","0","999",
"25734","21869","11","0","999",
"25735","21871","18","0","999",
"25736","21871","0","0","0","you guessed me as 999, pretty sure thats not possible "
"25737","21873","35","0","999",
"25738","21875","30","0","999",
"25739","21875","0","0","0","Um... No one is 999 years old. lol "
"25740","21874","12","0","999",
"25741","21874","0","0","0",
"25742","21876","29","0","999",
"25743","21876","0","0","0","999 years old? Really? "
"25744","21878","17","0","999",
"25745","21878","0","0","0","How could I possibly be 999 years old?"
"25746","21880","14","0","999",
"25747","21880","0","0","0",
"25748","21881","15","0","999",
"25749","21883","12","0","999",
"25750","21884","21","0","999",
"25751","21889","11","0","999",
"25752","21891","18","0","999",
"25753","21893","13","0","999",
"25754","21893","0","0","0","your quiz was 986 years off my real age, it assumed that I was 999 years of age. I'm only 13."
"25755","21895","16","0","999",
"25756","21896","0","0","0","Cute"
"25757","21900","13","0","999",
"25758","21906","16","0","999",
"25759","21906","0","0","0","Got age of 999"
"25760","21908","14","0","999",
"25761","21909","15","0","999",
"25762","21910","15","0","999",
"25763","21911","18","0","999",
"25764","21912","38","0","999",
"25765","21912","0","0","0",
"25766","21913","12","0","999",
"25767","21915","16","0","999",
"25768","21916","20","0","999",
"25769","21917","31","0","999",
"25770","21923","18","0","999",
"25771","21924","17","0","999",
"25772","21925","31","0","999",
"25773","21927","15","0","999",
"25774","21929","14","0","999",
"25775","21938","11","0","999",
"25776","21940","2","0","999",
"25777","21941","12","0","999",
"25778","21943","15","0","999",
"25779","21944","13","0","999",
"25780","21946","0","0","0",
"25781","21950","15","0","999",
"25782","21951","14","0","999",
"25783","21951","0","0","0","It thought I was 999 years old (which would make it rather impressive that I could take an online survey at all), even though I saw every shape very clearly and I'm quite certain I answered correctly each time. I wonder if there may be an issue with the software?"
"25784","21952","0","0","0","i am not 999 years old"
"25785","21953","13","0","999",
"25786","21954","17","0","999",
"25787","21955","0","0","0","Uhmm...im 14 xD I got 999 years. No human would live that LONG. Please make that right."
"25788","21957","20","0","999",
"25789","21957","0","0","0","You thought i was 999 years old...? What???"
"25790","21959","42","0","999",
"25791","21959","0","0","0","am I 999 years old,  really,  has science not taught you that humans currently can not reach this age"
"25792","21961","31","0","999",
"25793","21964","0","0","0",
"25794","21964","16","0","999",
"25795","21967","17","0","999",
"25796","21966","11","0","999",
"25797","21968","16","0","999",
"25798","21971","13","0","999",
"25799","21972","11","0","999",
"25800","21973","22","0","999",
"25801","21976","24","0","999",
"25802","21977","0","0","0",
"25803","21977","20","0","999",
"25804","21978","19","0","999",
"25805","21980","11","0","999",
"25806","21981","20","0","999",
"25807","21985","12","0","999",
"25808","21988","1","0","999",
"25809","21990","15","0","999",
"25810","21990","0","0","0","Why do you think that I am 999 years old??? I am 15 and I am almost %100 sure that I got all the questions correct."
"25811","21991","20","0","999",
"25812","21993","36","0","999",
"25813","21997","37","0","999",
"25814","21998","18","0","999",
"25815","22001","38","0","999",
"25816","22002","16","0","999",
"25817","22003","14","0","999",
"25818","22004","12","0","999",
"25819","22005","0","0","0","Suck my ass"
"25820","22006","109","0","999",
"25821","22006","0","0","0","Fuck u guys r fags and a waste of my time"
"25822","22007","13","0","999",
"25823","22010","15","0","999",
"25824","22010","0","0","0","It guessed 999 years old...
"
"25825","22011","44","0","999",
"25826","22014","0","0","0","Boring!!!!!!!!!ðŸ˜¬ wasted all my time"
"25827","22016","17","0","999",
"25828","22016","0","0","0",
"25829","22017","4","0","999",
"25830","22019","13","0","999",
"25831","22020","14","0","999",
"25832","22022","29","0","999",
"25833","22023","29","0","999",
"25834","22023","0","0","0","the test seems to be flawed. I work with digital and print ads for work and I have no issue with color and can usually guess pantone colors pretty well. there may be an issue with the coding / algorithm."
"25835","22027","48","0","999",
"25836","22033","13","0","999",
"25837","22033","0","0","0","This said I might be 999ðŸ˜‚ðŸ˜‚"
"25838","22034","57","0","999",
"25839","22035","11","0","999",
"25840","22036","12","0","999",
"25841","22036","0","0","0",
"25842","22040","13","0","999",
"25843","22041","15","0","999",
"25844","22042","29","0","999",
"25845","22043","12","0","999",
"25846","22044","24","0","999",
"25847","22044","0","0","0","How is being 999 even an option?!"
"25848","22045","15","0","999",
"25849","22047","15","0","999",
"25850","22048","16","0","999",
"25851","22050","12","0","999",
"25852","22050","0","0","0","No one can actually live to be that long..."
"25853","22051","0","0","0",
"25854","22051","31","0","999",
"25855","22054","15","0","999",
"25856","22054","0","0","0","WTF"
"25857","22056","47","0","999",
"25858","22056","0","0","0","999 years?"
"25859","22057","11","0","999",
"25860","22058","18","0","999",
"25861","22060","12","0","999",
"25862","22062","0","0","0","Wow... this is really stupid. I got: ""Are you 999 years old?"" Like, that is seriously stupid! I'm actually eleven. "
"25863","22062","11","0","999",
"25864","22063","18","0","999",
"25865","22068","10","0","999",
"25866","22069","36","0","999",
"25867","22071","0","0","0","""Are you 999 years old?*""......... Not quite. I'm 22 but good try"
"25868","22072","1","0","999",
"25869","22074","15","0","999",
"25870","22075","36","0","999",
"25871","22076","26","0","999",
"25872","22079","16","0","999",
"25873","22083","23","0","999",
"25874","22086","18","0","999",
"25875","22086","0","0","0",
"25876","22087","9","0","999",
"25877","22091","19","0","999",
"25878","22094","12","0","999",
"25879","22095","15","0","999",
"25880","22095","0","0","0",
"25881","22096","13","0","999",
"25882","22099","13","0","999",
"25883","22099","0","0","0",
"25884","22100","14","0","999",
"25885","22100","0","0","0","How old do you think I am?"
"25886","22102","0","0","0",
"25887","22102","0","0","999",
"25888","22105","13","0","999",
"25889","22106","17","0","999",
"25890","22107","0","0","0",
"25891","22107","12","0","999",
"25892","22108","15","0","999",
"25893","22110","12","0","999",
"25894","22112","22","0","999",
"25895","22116","26","0","999",
"25896","22117","13","0","999",
"25897","22120","17","0","999",
"25898","22122","19","0","999",
"25899","22125","17","0","999",
"25900","22126","15","0","999",
"25901","22123","0","0","0","123123"
"25902","22130","35","0","15.584409143454916",
"25903","22130","0","0","0",
"25904","22131","22","0","17.14633384173431",
"25905","22132","30","0","20.93703297487024",
"25906","22132","0","0","0",
"25907","22133","54","0","15.573406943146349",
"25908","22135","23","0","14.021506072166956",
"25909","22135","0","0","0",
"25910","22136","24","0","15.573406943146349",
"25911","22137","18","0","14.732103430345862",
"25912","22140","20","0","16.786310602020095",
"25913","22141","14","0","17.14633384173431",
"25914","22143","34","0","17.14633384173431",
"25915","22144","31","0","17.210341333095144",
"25916","22144","0","0","0",
"25917","22145","18","0","14.732103430345862",
"25918","22148","17","0","15.07974425014758",
"25919","22148","0","0","0",
"25920","22149","22","0","15.07974425014758",
"25921","22139","40","0","17.14633384173431",
"25922","22153","18","0","37.93475024206912",
"25923","22156","14","0","17.7621075355327",
"25924","22157","26","0","15.07974425014758",
"25925","22159","10","0","16.786310602020095",
"25926","22160","75","0","29.221428044336704",
"25927","22160","0","0","0",
"25928","22161","18","0","16.086320855853696",
"25929","22162","17","0","15.573406943146349",
"25930","22163","16","0","17.14633384173431",
