id,created_at,text
974343342887784448,2018-03-15 17:55:30,b'RT @dog_rates: STICKERS - \xf0\x9d\x91\x8f\xf0\x9d\x91\x8e\xf0\x9d\x91\x90\xf0\x9d\x91\x98 \xf0\x9d\x91\x8f\xf0\x9d\x91\xa6 \xf0\x9d\x91\x9d\xf0\x9d\x91\xa2\xf0\x9d\x91\x9d\xf0\x9d\x91\xa2\xf0\x9d\x91\x99\xf0\x9d\x91\x8e\xf0\x9d\x91\x9f \xf0\x9d\x91\x91\xf0\x9d\x91\x92\xf0\x9d\x91\x9a\xf0\x9d\x91\x8e\xf0\x9d\x91\x9b\xf0\x9d\x91\x91\n\n\xf0\x9f\x90\xb6 all 6 available in black &amp; white\n\xf0\x9f\x90\xb6 weather resistant vinyl\n\xf0\x9f\x90\xb6 free shipping (up to 3)\n\xf0\x9f\x90\xb6\xe2\x80\xa6'
974317372013244416,2018-03-15 16:12:18,b'This is Rooster. He would like a hug. Maybe a kiss too but the hug is top priority. 12/10 would obviously accept https://t.co/IpyBPeRrel'
974075638272462848,2018-03-15 00:11:44,b'This is Caillou. He likes to visit the flowers. He knows they make him happy. 13/10 a mental health icon https://t.co/JshpO1tIzb'
974067371806806016,2018-03-14 23:38:53,b'@AlexFrecon @united pass'
974062596746829824,2018-03-14 23:19:54,b'@amyrox9 \xf0\x9f\x98\x8f'
973981914032943104,2018-03-14 17:59:18,b'@Hey_JJay_ \xe2\x9d\xa4\xef\xb8\x8f'
973962287907266566,2018-03-14 16:41:19,b'@antoinette_325 this is some crafty sticker combining'
973961760041586688,2018-03-14 16:39:13,b'@anavpickles just dogs'
973956076231188482,2018-03-14 16:16:38,b'@snoo_pingas it said \xe2\x80\x9cback by pupular demand\xe2\x80\x9d but fancy'
973953581203238912,2018-03-14 16:06:43,b'@juliabeaugerard we ship worldwide yes :)'
973953494930640896,2018-03-14 16:06:23,b'@abcronkhite these are perfect for cars :)'
973952027448545281,2018-03-14 16:00:33,b'STICKERS - \xf0\x9d\x91\x8f\xf0\x9d\x91\x8e\xf0\x9d\x91\x90\xf0\x9d\x91\x98 \xf0\x9d\x91\x8f\xf0\x9d\x91\xa6 \xf0\x9d\x91\x9d\xf0\x9d\x91\xa2\xf0\x9d\x91\x9d\xf0\x9d\x91\xa2\xf0\x9d\x91\x99\xf0\x9d\x91\x8e\xf0\x9d\x91\x9f \xf0\x9d\x91\x91\xf0\x9d\x91\x92\xf0\x9d\x91\x9a\xf0\x9d\x91\x8e\xf0\x9d\x91\x9b\xf0\x9d\x91\x91\n\n\xf0\x9f\x90\xb6 all 6 available in black &amp; white\n\xf0\x9f\x90\xb6 weather resistant vinyl\n\xf0\x9f\x90\xb6 free shipping (up\xe2\x80\xa6 https://t.co/PP6Rfx1VUM'
973662556500918273,2018-03-13 20:50:17,b'@SisterTeee *whispers* DM us more pics of Jack'
973659427273347073,2018-03-13 20:37:51,b'@Oceana mischievous* sandy sea slug'
973644840343887872,2018-03-13 19:39:54,b'@Oceana time for a new h*ckin entry'
973590145218809856,2018-03-13 16:02:33,b'You\xe2\x80\x99re kidding me. We only rate dogs. Please don\xe2\x80\x99t send in mischievous sandy sea slugs. Show some respect. Thank yo\xe2\x80\xa6 https://t.co/cC72gYCh7r'
973551408321527811,2018-03-13 13:28:38,b'@BluJean2011 \xe2\x9d\xa4\xef\xb8\x8f'
973349042628460544,2018-03-13 00:04:30,b'@Jorgehastweets oh wth'
973228704355713028,2018-03-12 16:06:19,b'@darth @UhlerDaphne darth he is just chillin'
973227172419833856,2018-03-12 16:00:14,b'This is Charlie. He\xe2\x80\x99s on his first snow adventure. Got tired immediately and had to be carried the rest of the way.\xe2\x80\xa6 https://t.co/97JybHeH53'
973224504687284225,2018-03-12 15:49:38,b'@Mattloki062 DM us pics to have a chance :)'
973131113047773184,2018-03-12 09:38:31,b'@ollyog HI DOUG'
972981458339074048,2018-03-11 23:43:51,b'This is Bunsen. He grew pup into a fine young medical professional. Specializes in mending hearts. 13/10 would ask\xe2\x80\xa6 https://t.co/DOWKtpO9oT'
972961971363598342,2018-03-11 22:26:25,b'@jaketapper Jake this is fridge worthy'
972175501770088448,2018-03-09 18:21:16,b'@syscomments whoops :)'
972166027680407553,2018-03-09 17:43:37,b'@darth LOOK AT HIS PICNIC HAT LIKE OMG DARTH'
972165380952162305,2018-03-09 17:41:03,b'This is Jasper. He was rescued a year and a half ago from an abusive owner. It was soon revealed that he received e\xe2\x80\xa6 https://t.co/WZpSACBdey'
971544454241964034,2018-03-08 00:33:42,b'This is Duke. He roar. 13/10 would follow into battle https://t.co/z8mtkTqwx7'
971451815907811328,2018-03-07 18:25:36,"b'@chrissyteigen I\xe2\x80\x99m so sorry, Chrissy \xe2\x9d\xa4\xef\xb8\x8f'"
971075700043247616,2018-03-06 17:31:03,b'This is Alex and Yuna. They\xe2\x80\x99re in that early relationship stage where nobody knows what the h*ck is going on. Both\xe2\x80\xa6 https://t.co/t1fYFp3j35'
970826879249862658,2018-03-06 01:02:19,b'@svershbow Austin is a glorious place'
970826573615128576,2018-03-06 01:01:06,b'@CooleyKid319 looks like they need a tudor'
970748525222027264,2018-03-05 19:50:58,b'@sonic_hedgehog a rare \xe1\xb5\x88\xe1\xb5\x92\xe1\xb5\x98\xe1\xb5\x87\xcb\xa1\xe1\xb5\x89 \xca\xb7\xe1\xb5\x83\xe1\xb5\x8d \xe1\xb5\x87\xe1\xb5\x92\xe1\xb6\xa6 14/10 would be an honor to pet'
970720794077736960,2018-03-05 18:00:47,b'Meet Gordon. He was wondering if you\xe2\x80\x99d be interested in some snugs today. Claims he\xe2\x80\x99s very cozy. Will even let you\xe2\x80\xa6 https://t.co/KQR5jl0dc0'
970718356327321601,2018-03-05 17:51:05,b'@Mushy_Burke I\xe2\x80\x99m so sorry \xe2\x9d\xa4\xef\xb8\x8f'
970703360746811392,2018-03-05 16:51:30,b'@kynziealexis \xe2\x98\xba\xef\xb8\x8f'
970696053010980865,2018-03-05 16:22:28,b'RT @dog_feelings: i was all ready. for a lovely. relaxing walk this morning. when the human decided. we were going to run. the whole thing.\xe2\x80\xa6'
970103884843769856,2018-03-04 01:09:24,b'This is Scooter. At 13 years old he decided to stay true to his name. Now goes 0-60 in 2.4 seconds. 14/10\xe2\x80\xa6 https://t.co/ZsFcoiWHmU'
969765216065064960,2018-03-03 02:43:39,"b""Shortly after our post, Lily developed sepsis. She passed away this afternoon. I'm so sorry everyone \xe2\x9d\xa4 https://t.co/A9GrTEdXyZ"""
969734775580839937,2018-03-03 00:42:41,b'@Iamspagetti \xf0\x9f\x98\x98'
969636091044220928,2018-03-02 18:10:33,b'@blairdulli \xe2\x9d\xa4'
969629355264610304,2018-03-02 17:43:47,"b""This is Lily. She's been in critical care for several days with pneumonia in both lungs. I'm told even at 9 years o\xe2\x80\xa6 https://t.co/bGXEmtJUCP"""
969624300855623680,2018-03-02 17:23:42,b'@bandsplsx ayyyyy'
969394815136882688,2018-03-02 02:11:49,b'@ChrissyCostanza simply stunning'
969394117938696192,2018-03-02 02:09:02,b'This is Archie. He moved in today. Already claimed your bed. It is his now. 13/10 so are the balloons https://t.co/MbkB5MhVCU'
969364839889100801,2018-03-02 00:12:42,b'RT @GordonMaw: Probably 10 inches of snow in our garden.  Making it a little bit tricky for Otto - our sausage dog - to get around! https:/\xe2\x80\xa6'
969256345349345280,2018-03-01 17:01:35,b'@sarahchad_ omg jett'
969255976049303553,2018-03-01 17:00:07,b'@becher_casey @brentmel \xe2\x9d\xa4'
969030957352345601,2018-03-01 02:05:58,"b""Meet Cooper. He doesn't know how to growl yet, so this is the face he makes to be tough. 12/10 very fierce much int\xe2\x80\xa6 https://t.co/IHOsjcKd0v"""
968955027820773376,2018-02-28 21:04:15,b'@adamamin @SarahKSilverman ayyy'
968912399565803520,2018-02-28 18:14:52,b'@ericapishdadian good times'
968895980610482177,2018-02-28 17:09:37,"b'This is Kona. She overheard you call the neighbor\'s dog the ""best girl."" A position she thought she held. 13/10 wil\xe2\x80\xa6 https://t.co/mudukYkGrV'"
968754832722022401,2018-02-28 07:48:45,b'@SchultzFDN @HappyTailsPets @GPRAtlanta @SavingPyrs @AnimalPlanet YAY BUELLER'
968572185160888321,2018-02-27 19:42:58,b'@Zoella omg'
968551737899606017,2018-02-27 18:21:43,b'This is Waverley. She knows how difficult bath time can be. 13/10 will be right there if you need her https://t.co/LlwdCEcCD8'
968176034674855936,2018-02-26 17:28:49,b'This is Nala. It\xe2\x80\x99s her first snow day. She chomps when she gets excited. 12/10 h*ckin relatable https://t.co/Kh9gwd3Fce'
967919560790863879,2018-02-26 00:29:41,b'This is Oliver. He was wondering if maybe you\xe2\x80\x99d like to watch a movie with him. Says it can be scary as long as you\xe2\x80\xa6 https://t.co/vvPX82YvTx'
967549260848910337,2018-02-24 23:58:14,"b'This is Sparkle. She was diagnosed with lymphoma last year. On Tuesday, she finished her final chemo treatment. 14/\xe2\x80\xa6 https://t.co/bB2Ah869jJ'"
967544041570226176,2018-02-24 23:37:30,b'@JonathanRArcher \xf0\x9f\x98\x8f'
967264818238541826,2018-02-24 05:07:58,"b'@delaneytarr @MattxRed h*ck it up, Misty'"
967211403915464704,2018-02-24 01:35:43,b'@pinkyswearing @ashleymcnamara yooo whattt'
967128904040316929,2018-02-23 20:07:53,b'@ivg200 @scarrerxs those are some of my favs too!'
967111268065841153,2018-02-23 18:57:49,b'@FitCityJordan @GracieWonderPup omg'
967091770440941569,2018-02-23 17:40:20,"b'This is Charlee. She just turned one, and has already been diagnosed with OCD, an inflammatory disorder breaking do\xe2\x80\xa6 https://t.co/12QkesrK8J'"
966814620903182336,2018-02-22 23:19:02,b'@libbyarnold_ \xe2\x9d\xa4\xef\xb8\x8f'
966811118340657155,2018-02-22 23:05:07,b'RT @matt___nelson: wow please read. i love this so much https://t.co/m1BnuVylPY'
966805017180233728,2018-02-22 22:40:53,b'@LucyLexisLawton :('
966775285147406336,2018-02-22 20:42:44,b'@AndreaWBZ @paulbuscemi44 top notch good boy surveillance'
966774754559643653,2018-02-22 20:40:37,b'@daleparanoid yes sir'
966770056272187393,2018-02-22 20:21:57,b'@Qrokodairua it\xe2\x80\x99s so perfect for any occasion tbh'
966719661839732738,2018-02-22 17:01:42,"b'@GlennF @acervenka6 but i need the people to know i would, Glenn'"
966719291386146816,2018-02-22 17:00:14,b'This is Atticus. These pictures were taken before and after he was called the handsomest good boy you ever did see.\xe2\x80\xa6 https://t.co/YxToej0EKS'
966479595632504834,2018-02-22 01:07:46,b'@LargeTurkeySub bad'
966479140508655616,2018-02-22 01:05:58,b'This is Lily. She has a bib she puts on when she\xe2\x80\x99s hungry. Can easily convince anyone she hasn\xe2\x80\x99t eaten in months. 1\xe2\x80\xa6 https://t.co/NmsxUFAZZQ'
966461255388225536,2018-02-21 23:54:53,b'RT @sere_fisch: Silly baby :) my strong girl is recovering from a heart attack look how happy she was to see my family\xf0\x9f\x98\xad https://t.co/eHE1cu\xe2\x80\xa6'
966106502858756096,2018-02-21 00:25:14,b'Meet Maverick. He can make even the mightiest melt into a puddle of emotion. 13/10 would give him whatever he wants\xe2\x80\xa6 https://t.co/S9OZHLOXSA'
966070861781487616,2018-02-20 22:03:36,b'@bswagspeare @wfsurran @TheGoldenRatio4 @AMarch4OurLives I\xe2\x80\x99ll try new techniques so the algorithm doesn\xe2\x80\x99t show it to everyone'
966064459449098240,2018-02-20 21:38:10,"b'@bswagspeare @wfsurran @TheGoldenRatio4 @AMarch4OurLives we don\xe2\x80\x99t retweet those, we just like them, and for some reason twitter shows you'"
966052936039231489,2018-02-20 20:52:23,b'@wfsurran @TheGoldenRatio4 @AMarch4OurLives \xf0\x9f\x99\x8c\xf0\x9f\x8f\xbc\xf0\x9f\x90\xb6'
965997959421808640,2018-02-20 17:13:55,b'@GatoradeGains no i need the award'
965775196635398144,2018-02-20 02:28:44,b'@darth @gav_dobson DARTH I CANNOT THINK OF A TIME WHEN A RED PANDA MADE A PARTY WORSE'
965752896661966849,2018-02-20 01:00:08,b'This is Bruce. It turns out he wasn\xe2\x80\x99t invited to the garden party. Pupset would be an understatement. 12/10 we\xe2\x80\x99ll f\xe2\x80\xa6 https://t.co/ISTYRvHVmb'
965709381571670018,2018-02-19 22:07:13,b'@CoraOfTheApple \xe2\x9d\xa4\xef\xb8\x8f'
965689679583563777,2018-02-19 20:48:55,b'@kfrmoore \xe2\x9d\xa4\xef\xb8\x8f'
965641751686991872,2018-02-19 17:38:29,b'Please only send dogs. We have already stated we don\xe2\x80\x99t rate polar bears. No matter how magical their selfies. Thank\xe2\x80\xa6 https://t.co/up93rYLmis'
965442986304827392,2018-02-19 04:28:39,b'@Randall98Miller TONGUE BUBBLES'
965403324357935105,2018-02-19 01:51:03,b'@darth @JoeyMKennedy @sarahhcarlin THANK YOU DARTH'
965398912533221376,2018-02-19 01:33:31,b'@frenzyXprime I\xe2\x80\x99m so sorry \xe2\x9d\xa4\xef\xb8\x8f'
965398752558186498,2018-02-19 01:32:53,"b'@JoeyMKennedy @sarahhcarlin @darth DARTH UNDERSTANDS WE CAN\xe2\x80\x99T JUST THROW AROUND 13s AND 14s, JOHN'"
965395498667597824,2018-02-19 01:19:57,b'Meet Yogi. He made his first trip to the beach today. Could never have guessed eating sand would be so exhausting.\xe2\x80\xa6 https://t.co/au9XxuQr8K'
965321843438706689,2018-02-18 20:27:16,b'@sre1966 \xe2\x9d\xa4\xef\xb8\x8f'
965301350954356737,2018-02-18 19:05:51,b'@Davee_8 \xe2\x9d\xa4\xef\xb8\x8f'
965002993048391683,2018-02-17 23:20:17,b'@MimsyYamaguchi truly'
965002549681098754,2018-02-17 23:18:31,b'@notsixela @FVNate good one'
965002233636114432,2018-02-17 23:17:16,b'Meet Hokie. In her 11 years she has determined drinking from a hamster bottle instead of a bowl greatly reduces nec\xe2\x80\xa6 https://t.co/Skf1Qb8SvO'
964988578462801920,2018-02-17 22:23:00,b'@FVNate feel free to still send pics anytime :)'
964986500172713985,2018-02-17 22:14:44,"b'@FVNate I\xe2\x80\x99m so sorry, Nathan \xe2\x9d\xa4\xef\xb8\x8f'"
964742250268852224,2018-02-17 06:04:11,b'@CaseyNeistat Casey... you have discovered the secret'
964649237437968386,2018-02-16 23:54:35,b'@ExiledRachel @ihate_everyone2 lmao'
964553423084539909,2018-02-16 17:33:51,b'@darth SHE\xe2\x80\x99S SO ELEGANT TBH DARTH'
964552619501989889,2018-02-16 17:30:39,"b'This is Ellie. Before being rescued and adopted in 2016, she was kept as a breeder dog in less than stellar conditi\xe2\x80\xa6 https://t.co/fPWdFYIvRh'"
964259545299193856,2018-02-15 22:06:05,b'@rhorsman it took the replies to that post to finally shake some emotion back in'
964253936755634177,2018-02-15 21:43:48,b'@MddeH @SarahLizChar the organization he\xe2\x80\x99s affiliated with is tagged :)'
964250532918546437,2018-02-15 21:30:16,"b'This is Jacob. In June of 2016, he comforted those affected by the Pulse nightclub shooting in Orlando. Four months\xe2\x80\xa6 https://t.co/1IShCssIgl'"
964182384164966400,2018-02-15 16:59:28,b'This is Angel. She accidentally slept through valentine\xe2\x80\x99s day. Hopes this pillow makes pup for it. 13/10 would love\xe2\x80\xa6 https://t.co/PnaqA3vWNz'
964181047998140416,2018-02-15 16:54:10,b'@secretrangerfan outrageous'
963943338331295744,2018-02-15 01:09:35,"b'RT @DisneyAnimation: It was love at first bark. \xe2\x9d\xa4\xef\xb8\x8f #ValentinesDay is the picture pawfect day to pre-order #LadyAndTheTramp, available to wa\xe2\x80\xa6'"
963941034286829568,2018-02-15 01:00:26,b'This is Rocky and Corona. They seem to be in two very different stages of their own relationship. Both still 12/10\xe2\x80\xa6 https://t.co/vaBrNDQnIi'
963892241986195456,2018-02-14 21:46:33,b'@cliquelife @loevir123 @Ms_Cooper_ @DisneyAnimation day saved'
963881340813881345,2018-02-14 21:03:14,b'@tatumhartwig \xe2\x9d\xa4\xef\xb8\x8f'
963881266092396546,2018-02-14 21:02:56,b'@loevir123 @DisneyAnimation @cliquelife she\xe2\x80\x99s just so grateful tbh'
963880818514059267,2018-02-14 21:01:09,"b'This is Aurora. Today, she has chosen to express her love for peanut butter. A very wise decision indeed. 13/10\xe2\x80\xa6 https://t.co/8q26Mf3zLj'"
963837243520638976,2018-02-14 18:08:00,b'@jk_rowling HI BRONTE'
963836875621457920,2018-02-14 18:06:33,b'@jordankahana omg jordan'
963823847878389760,2018-02-14 17:14:46,b'@JohnJiao correct sir'
963820180026675200,2018-02-14 17:00:12,b'Say hello to Lady and The Tramp. They are absolute love legends. Have been setting unrealistic spaghetti date expec\xe2\x80\xa6 https://t.co/FpbPzW8d8e'
963597735415906304,2018-02-14 02:16:17,b'@reesemcspadden \xe2\x9d\xa4\xef\xb8\x8f'
963592540455948290,2018-02-14 01:55:38,b'@robcirick yes! not sure exactly when tho'
963587359701917697,2018-02-14 01:35:03,b'@arkanwolfshade I\xe2\x80\x99m so sorry \xe2\x9d\xa4\xef\xb8\x8f'
963575254860926976,2018-02-14 00:46:57,b'@MattBurkart28 @Emmanuel_Delfin good one'
963571184410472453,2018-02-14 00:30:47,b'This is Cosmo. He wants you to promise him if this ear thing lasts more than four hours you\xe2\x80\x99ll contact a dogtor imm\xe2\x80\xa6 https://t.co/20Wx4WMs1U'
963567321259397122,2018-02-14 00:15:26,"b'@RacthetMechanic @asfoote11 @ChosenOfAshurha @JucheMane no, we are rightfully salty that a production as big as Ell\xe2\x80\xa6 https://t.co/lWS7JhtMzJ'"
963567040522055680,2018-02-14 00:14:19,b'@KitKatKitt3n glad you could find our snap :)'
963566549171916800,2018-02-14 00:12:22,b'@asfoote11 @RacthetMechanic @ChosenOfAshurha @JucheMane we literally tag the owner of the media (who sent it direct\xe2\x80\xa6 https://t.co/wHpGPADmyp'
963565745048313856,2018-02-14 00:09:10,b'@Kolology @JamesWregg it\xe2\x80\x99s a hell of a ride tbh'
963555599349960705,2018-02-13 23:28:51,b'@teachwithspunk we are not affiliated'
963513110253449217,2018-02-13 20:40:01,b'@thehill excuse me?'
963478717107462144,2018-02-13 18:23:21,b'@mjeps @madinading omg Buddy whyyyyy'
963472930867961856,2018-02-13 18:00:21,b'@madinading \xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f'
963470809745510400,2018-02-13 17:51:56,b'RT @dog_rates: My goodness guys. We only rate dogs. Please stop sending in bedridden Harp Seals. No matter how huggable. Thank you... 12/10\xe2\x80\xa6'
963249685602414592,2018-02-13 03:13:16,b'@kate_mckean @TheEllenShow *nods*'
963230352251736066,2018-02-13 01:56:26,"b'lol yea \xe2\x80\x9clook no further\xe2\x80\x9d because if you do, you\xe2\x80\x99ll find out we exist https://t.co/1U239XVPGq'"
963215034204729344,2018-02-13 00:55:34,b'@darth @deshavu AFTER THE YAWN SHE WILL BE TAUGHT HOW TO BURP THAT IS THE NATURAL PUPGRESSION DARTH'
963213828547850240,2018-02-13 00:50:47,b'@darth @deshavu YUP'
963213358290874368,2018-02-13 00:48:54,b'Meet Londres and Tokio. Londres wants to be just like Tokio when she grows pup. Right now she\xe2\x80\x99ll settle for imitati\xe2\x80\xa6 https://t.co/PKDioXShqT'
963210939460964352,2018-02-13 00:39:18,b'@cliquelife tape an \xe2\x80\x9cs\xe2\x80\x9d on there'
963159968047353858,2018-02-12 21:16:45,b'@BillieCassin @TheEllenShow we are in no way affiliated'
963141462266470400,2018-02-12 20:03:13,b'@skyhorsepub \xe2\x9d\xa4\xef\xb8\x8f'
963134936411762693,2018-02-12 19:37:17,b'@cheeyboo lmao'
963099438607749121,2018-02-12 17:16:14,b'This is Sammy. He heard that a flower behind the ear can expupnentially increase one\xe2\x80\x99s fabulousness. 13/10 myth con\xe2\x80\xa6 https://t.co/UFpNrCi44A'
962843256370417664,2018-02-12 00:18:15,"b'This is Biscuit. She hopes you\xe2\x80\x99re doing well. If not, she\xe2\x80\x99s available for pets. Even a hug if you\xe2\x80\x99re interested. 13\xe2\x80\xa6 https://t.co/XKIJygw0e3'"
